tid,text,ts,uid,username,user_screen_name,created_at,timezone,user_description,coordinates,city,country,lang
730664439146483712,"EL CAMINO HACIA LA CIMA ES, COMO LA MARCHA HACIA UNO MISMO, UNA RUTA EN SOLITARIO. #hemfetelcim… https://t.co/4SIMN5OJPj",1463038952038,70908888,Vik (Victor leon),Viktorkap,Thu May 12 07:42:32 +0000 2016,Madrid,"Amante de la fotografia, los viajes, redes sociales, los festivales de música e Iger apasionado ( IG: viktorkap )  ( http://t.co/0mHLW5UP ), y curro en MANGO.","[1.39722222, 42.66722222]",Auzat,France,es
730666351765917696,"@jorgegonzalezd Así lo vemos, Jorge 😎",1463039408042,2776084585,SEVENSunglasses,Se7enSunglasses,Thu May 12 07:50:08 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6956903, 40.4309985]",España,España,es
730666632318746625,"@EliaGuardiola Buenos días, Elia 😎",1463039474931,2776084585,SEVENSunglasses,Se7enSunglasses,Thu May 12 07:51:14 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6956488, 40.4310803]",España,España,es
730668466559156224,"No sufras por una persona que no te supo apreciar, algún día se arrepentirá y se dará cuenta de que su mayor error, fue perderte.",1463039912248,723496815526600704,Javi Nogales Mateos,JaviNogalesMat1,Thu May 12 07:58:32 +0000 2016,,,"[-5.9683103, 37.3160196]",España,España,es
730668890532020224,RT siiii !! Let's Go y #NeverUsual 😎 https://t.co/ObsBso2Lrg,1463040013331,2776084585,SEVENSunglasses,Se7enSunglasses,Thu May 12 08:00:13 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6956029, 40.4311233]",España,España,en
730678773524402176,#andorre #andorra #camiderocafort #santjuliadeloria @ Sant Julià de Lòria https://t.co/Qp8RTMtSau,1463042369620,11752512,Seo & Webs Low Cost,marketingonl,Thu May 12 08:39:29 +0000 2016,Madrid,"Pep Webs & Seo, #posicionamiento de #webslowcost #wordpress y gestión de redes sociales.  #MarketingOnline #SocialMediaManager #Seo","[1.49111111, 42.465]",San Julián de Loria,Andorra,und
730679550733090816,"Hoy y siempre! #FF_Specialツ para @Pablo__Arribas su libro #EUDLS ya está a la venta 📆 
#bedifferent #beneverusual https://t.co/GrbEl4kFuw",1463042554921,2776084585,SEVENSunglasses,Se7enSunglasses,Thu May 12 08:42:34 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6940531, 40.4268069]",España,España,es
730695635666604032,"#NewCollection #Summer2016 👓
Por tan sólo 24,90 € 👈

#Bamboo #Grafito #SE7EN #sunglasses #polarized 
😎
 #FelizJueves https://t.co/uDs7iU8oVC",1463046389868,2776084585,SEVENSunglasses,Se7enSunglasses,Thu May 12 09:46:29 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6940882, 40.4268133]",España,España,es
730696180414484480,"Gracias por ese RT, Albert
#FelizJueves 😎
Has visto nuestra #NewCollection ?",1463046519746,2776084585,SEVENSunglasses,Se7enSunglasses,Thu May 12 09:48:39 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6940482, 40.4268171]",España,España,es
730697975991832576,"@ikerlarranaga 😎 
Qué tal tu experiencia #neverusual c/  #LasNegrasDeEspejo #sunglasses #bamboo ??? 
#FelizJueves",1463046947845,2776084585,SEVENSunglasses,Se7enSunglasses,Thu May 12 09:55:47 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6940807, 40.4268644]",España,España,es
730705962374443008,"y en el contorno de los sueños que me quedan, 
como los pajaros de un cielo en acuarela https://t.co/Il2Wab4gZj",1463048851947,273472449,Paula Malugani,PaulaMalugani,Thu May 12 10:27:31 +0000 2016,Greenland,Lectora. Psicoanalista. Coordinadora de talleres de lectura y escritura. Conjuga el oficio de escribir.,"[1.5279657, 38.9782499]",España,España,es
730722238039793664,"""On était unique, notre relation inexplicable. Et tout le monde pensait qu'on finirait ensemble.
Même moi.""",1463052732368,560107151,C la vie,PetiteGaarce,Thu May 12 11:32:12 +0000 2016,Athens,,"[2.6902822, 47.8191239]",France,France,fr
730723668578312194,"#buenosdias #bondia #goodmorning 😊 🌟
#moment #mood #feel #andorra #andorrabloggers… https://t.co/DSBz4yYAP0",1463053073435,993460298,loveolokiero,Loveolokiero,Thu May 12 11:37:53 +0000 2016,,"No dejes de Soñar.... 
                     Administradora de @AndorraBloggers","[1.5, 42.5]",Andorra la Vieja,Andorra,und
730725003440869376,@slamofficial thanks for your tweet Greetings DJ T Vengossie have Nice day https://t.co/CS3hbBDYDC,1463053391691,1034955481,T Vengossie,toon370,Thu May 12 11:43:11 +0000 2016,,"Music creator Dance Tracks Produce Dupstep, dance step,RockPop, Deep House,EDM Vocal. SoundCloud an Youtupe look.for booking festival toongtr500@gmail.com","[4.52440734, 51.85493194]",Spanje,España,en
730725275529515008,Vivement que je récupère mon tel là jpète un plomb,1463053456562,560107151,C la vie,PetiteGaarce,Thu May 12 11:44:16 +0000 2016,Athens,,"[2.7212877, 47.8203625]",France,France,fr
730725663045472256,Ce soir jbouge au tartosh,1463053548953,560107151,C la vie,PetiteGaarce,Thu May 12 11:45:48 +0000 2016,Athens,,"[2.7212508, 47.8203948]",France,France,fr
730726698862415876,Ptdrrrr faut jfasse voir cette photo au fille,1463053795911,560107151,C la vie,PetiteGaarce,Thu May 12 11:49:55 +0000 2016,Athens,,"[2.7212875, 47.8203625]",France,France,fr
730738330065833984,"#NewCollection #SE7EN #Sunglasses #bambu #polarizadas 
Ya está aquí para TI !! 😎
Qué TE gusta más??",1463056569006,2776084585,SEVENSunglasses,Se7enSunglasses,Thu May 12 12:36:09 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6825906, 40.4303154]",España,España,es
730740555408412673,Nothing beats the feeling of crossing that line having given everything! No matter what sport!… https://t.co/4prK6shWi1,1463057099569,378505447,Sam Brand,SamNBrand,Thu May 12 12:44:59 +0000 2016,,Type 1 Diabetic. Former Triathlete learning to ride a bike! Posts represents my own views and do not represent my team or its sponsors.,"[6.55, 46.43333333]",France,France,en
730752191380619264,Nieve en primavera 😩❄️🤔😱 #snow #spring #snowagain #cold #nohottoday #storm #snowstorm… https://t.co/ntFi6iHBmJ,1463059873801,245038789,Imma Garcia,Mimeta77,Thu May 12 13:31:13 +0000 2016,Madrid,"De Balaguer a Andorra, país dels Pirineus","[1.73333, 42.55]",Encamp,Andorra,es
730753513345683456,I went to Geneva and it rained a lot but it was fab anyway ☺☔ #Geneva #umbrella #travel @ Lake… https://t.co/F9vktmGVcI,1463060188982,456761376,Charlotte,Charl_Emilyx,Thu May 12 13:36:28 +0000 2016,,chronically indecisive,"[6.55, 46.43333333]",France,France,en
730753609588150273,Felicidadesss a la chica de los conjuntos raros de 2 y con la risa… https://t.co/q7q9wujcfs,1463060211928,968595560,Marta Albaladejo,martaa_Ap,Thu May 12 13:36:51 +0000 2016,Amsterdam,La acción es lo único que te define                   Balonmano CAB Cartagena7⃣                                       insta»martaalbalaa,"[1.5, 42.5]",Andorra la Vieja,Andorra,es
730754607241170944,Everyone's at Macdonald for the free Wi-Fi.,1463060449787,6648922,Cris,bedir26,Thu May 12 13:40:49 +0000 2016,Europe/Copenhagen,Business student.  Traveler.  Non-whistler.  Wine drinker. En. Es. Fr.,"[2.7665664, 41.8990221]",Gerona,España,en
730760114320355330,"Andorra La Vella... En catalán ""vella"" significa ""vieja"".   A pesar q la ciudad sí es bella, en… https://t.co/JWWCRh3tvT",1463061762777,48496659,MarcoPolo siglo21,marcopolos21,Thu May 12 14:02:42 +0000 2016,Monterrey,༄ Viajero en +80 países. Diseñamos viajes por sitios exóticos y raros. Compartimos info y recomendaciones turísticas. Exprofesor de turismo en la UR.,"[1.51667, 42.5]",Andorra la Vieja,Andorra,es
730761265035907072,Looking down the mountain. @ Andorre - Pas De La Case https://t.co/lbHbcw4x05,1463062037129,462355822,Will Clancy,WillClancy_UK,Thu May 12 14:07:17 +0000 2016,London,big ideas,"[1.73258101, 42.54176586]",Encamp,Andorra,en
730774601727348736,Con @jcastroviejo hasta dónde la carretera nos ha dejado...⛄️⛄️Seguimos preparando los próximos objetivos con ganas😃 https://t.co/d76pgrLo3j,1463065216844,1566574314,Jordi Simón,Jordi_Simon_,Thu May 12 15:00:16 +0000 2016,Madrid,Professional cyclist @VERVA_Activejet Enthusiastic of life Living a dream #NeverGiveUp @mentalitySimon,"[1.66299106, 42.57895866]",Ordino,Andorra,es
730782661678075904,"Dónde la #esencia permanece !!! 
#beauty #bamboo #polarized #sunglasses 👓
#SE7EN #Tabarca #Cabrera 
Sólo 49,90 € 👈 https://t.co/yAoaukn26N",1463067138486,2776084585,SEVENSunglasses,Se7enSunglasses,Thu May 12 15:32:18 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6958202, 40.4249032]",España,España,es
730783893004144640,@LeCapoDeiCapii même moooi,1463067432057,560107151,C la vie,PetiteGaarce,Thu May 12 15:37:12 +0000 2016,Athens,,"[2.7212877, 47.8203618]",France,France,fr
730791244381704192,"En construcción.. en The Apartment
#andorra #handmade #dress #love #working #inprocess #work… https://t.co/3OyW7SH56v",1463069184762,193429715,Flavio J.L. Muñoz,Flavioblc,Thu May 12 16:06:24 +0000 2016,Madrid,Painter and designer,"[1.5208326, 42.5076481]",Andorra la Vieja,Andorra,und
730793863246401537,Els socis del bloccafe avui an realitzat a la sortida de Trail el… https://t.co/uEDiEGaFkx,1463069809148,4902899463,Monkeytrainer22,monkeytrainner,Thu May 12 16:16:49 +0000 2016,,,"[1.5179943, 42.5055637]",Andorra la Vella,Andorra,und
730799297718026241,"🏀🏀🏀💚 @ Andorra la Vella, Andorra https://t.co/jbRmvCSx97",1463071104827,1174567788,Chigrinsky,Silva8Pablo,Thu May 12 16:38:24 +0000 2016,,Jugador de baloncesto. Buceo. Surf @MariaVilluendas. #LL6,"[1.51667, 42.5]",Andorra la Vieja,Andorra,es
730799579717902336,A tu lado siempre hay sol! ❤️ @ Canilo Andora https://t.co/IEPoKZVWl3,1463071172061,155001612,Sofi Craveli,soficra,Thu May 12 16:39:32 +0000 2016,Santiago,"Antes de morir...VIVE,AMA,SUEÑA  ❤️","[1.59749059, 42.56572399]",Canillo,Andorra,es
730813189466787841,5.351.000 ... Amics mes de 5 milións de visites en dos anys a Google+ . A Andorra ningú en te… https://t.co/8ehKPb5Gxz,1463074416878,11752512,Seo & Webs Low Cost,marketingonl,Thu May 12 17:33:36 +0000 2016,Madrid,"Pep Webs & Seo, #posicionamiento de #webslowcost #wordpress y gestión de redes sociales.  #MarketingOnline #SocialMediaManager #Seo","[1.53634725, 42.50827116]",Escaldes-Engordany,Andorra,und
730821035218571264,Avui toca felicitar els companys de @SERCatalunya i @BalcoSERCAT per la doble entrevista Salmond-Puigdemon des de Londres #periodisme #rigor,1463076287451,92968805,Marisol Fuentes,marisolfperez,Thu May 12 18:04:47 +0000 2016,Madrid,Periodista. En viu i en directe.,"[1.5481083, 42.5096227]",Escaldes-Engordany,Andorra,und
730821394737582080,Avui toca felicitar els companys de @SERCatalunya i @BalcoSERCAT per la doble entrevista Salmond-Puigdemont des de Londres #periodisme.,1463076373167,92968805,Marisol Fuentes,marisolfperez,Thu May 12 18:06:13 +0000 2016,Madrid,Periodista. En viu i en directe.,"[1.5481011, 42.5096114]",Escaldes-Engordany,Andorra,und
730836452985188352,Good evening #Andorra! Sun will set in 30 minutes (local time 21:06) #Sunset #Photo #Photography [12.05.2016],1463079963333,4567387397,PhotoSchedule,PhotoSchedule,Thu May 12 19:06:03 +0000 2016,Midway Island,We bring up sunrise and sunset around the world so you can get your camera ready or just enjoy the view. Fixed and Updated 03/2016 :). Developed by @TheOwlkeep,"[1.51667, 42.5]",Andorra la Vella,Andorra,en
730838364190973952,A Caldea les pizzes són espectaculars!  #caldeainuu #andorra @ Caldea Inúu https://t.co/aKttXu1yXk,1463080419000,960974474,hellenkardenas,hellenkardenas,Thu May 12 19:13:39 +0000 2016,,"Graphic designer in love with writing, photography and daily little-great details.","[1.53846, 42.5114212]",Escaldes-Engordany,Andorra,und
730842645975728129,A un càrrec públic que habitualment no concedeix entrevistes no se li ha d'agrair comparèixer davant la ciutadania. És la seva obligació.,1463081439857,92968805,Marisol Fuentes,marisolfperez,Thu May 12 19:30:39 +0000 2016,Madrid,Periodista. En viu i en directe.,"[1.5480511, 42.5096095]",Escaldes-Engordany,Andorra,und
730843253029937156,Je vais me faire piquez 1 fois par jour pendant 21 jour,1463081584590,590273600,93,Doouums,Thu May 12 19:33:04 +0000 2016,Athens,"•Méfie toi du sage, il peut te faire du sale.
•  Guinée 224","[2.4224707, 48.87870224]",France,France,fr
730843719260356608,"Monkey brigde in world cup circuit
🔥Open de España🔥
🔰Sponsors🔰
💎#DonSanchoDeLondoño… https://t.co/ZEbtsqvzmG",1463081695748,1858622521,Juan Pajuelo,pajufree,Thu May 12 19:34:55 +0000 2016,,,"[1.52508706, 42.50793202]",Andorra la Vieja,Andorra,ro
730844026698600451,AND vs ITALY U21⚽  #AA15 #nuncadejesdecreer @ Estadi Comunal d'Andorra la Vella https://t.co/wo66g4LOqN,1463081769047,564634184,Albert Alavedra,Alavedra_99_,Thu May 12 19:36:09 +0000 2016,,"Player of RCDEspanyol |
International for Andorra u21 | @albertalavedra on instagram","[1.51385, 42.50122222]",Andorra la Vieja,Andorra,it
730846116611260416,@mary_cul je comprends rien...,1463082267321,2727148757,Calixte Loutremer,CLoutremer,Thu May 12 19:44:27 +0000 2016,,Je lis vos twits avec un intérêt relatif. Je suis d'abord la pour voir votre tête en vrai; et ce qu'il y a dedans. Vous mettre à nu. Parfois des crises de NSFW.,"[2.415198, 48.83879066]",France,France,fr
730848686293549056,@PetyrBaelishEsp ves eso ya no jajajaja,1463082879981,170431683,46Ana10,46ana10,Thu May 12 19:54:39 +0000 2016,Amsterdam,El valor de tener valores / Fc Barcelona/ 46/Always,"[-0.8243549, 41.6068038]",España,España,es
730848864371150851,Riu i Pont de la Margineda @ Pont de la Margineda https://t.co/oqCBRkefGW,1463082922438,274145549,Jordi Troguet Ribes,JordiTroguetR,Thu May 12 19:55:22 +0000 2016,Madrid,"I NO ES MACO, AIXÒÒÒ ???","[1.52305123, 42.50653309]",Andorra la Vieja,Andorra,und
730850884884811776,Gelat de Mandarina amb maduixots @ Borda Eulari Restaurant https://t.co/AJ0BFbIvH2,1463083404166,11752512,Seo & Webs Low Cost,marketingonl,Thu May 12 20:03:24 +0000 2016,Madrid,"Pep Webs & Seo, #posicionamiento de #webslowcost #wordpress y gestión de redes sociales.  #MarketingOnline #SocialMediaManager #Seo","[1.52474, 42.5344086]",la Massana,Andorra,und
730875632331063300,"#buenasnoches 
#pequeños #detalles que marcan la #diferencia ....
#goodnight 
#little #details… https://t.co/TFezoDtfR4",1463089304417,993460298,loveolokiero,Loveolokiero,Thu May 12 21:41:44 +0000 2016,,"No dejes de Soñar.... 
                     Administradora de @AndorraBloggers","[1.52997623, 42.50735516]",Andorra la Vieja,Andorra,es
730880521274806272,"Tenía una gran sesion de tiro,ahora es el momento de descansar y se centró en el próximo ""back to back""  juegos y playoffs💪🏀",1463090470032,380576840,Miki Novović,MNTrideset5,Thu May 12 22:01:10 +0000 2016,Greenland,"Professional Basketball Player(Forward)..God forgives and I don't, I got it tatted in my skin,I'm going straight to hell that's if ballin' is a sin ..#beastlife","[0.52407072, 40.81642125]",Catalonia,España,es
730881886977818625,"Arc de Sant Marti a Escaldes
#arcdesantmarti #igersandorra #comuee #escaldesengordany… https://t.co/a1dU56YPGD",1463090795641,254172063,Joan GÓMEZ,JoanStj,Thu May 12 22:06:35 +0000 2016,Madrid,Andbank 25 anys; Comú de Sant Julià de Lòria : Conseller de Finances i Administració;,"[1.53449564, 42.51335523]",Escaldes-Engordany,Andorra,und
730882075151216640,"Kaliopi sigurno ima ugovor da dok je živa predstavlja #macedonia . Ka' Engleska kraljica što je na vlast dok ne umre,tako Kaliopi za pjesmu",1463090840505,380576840,Miki Novović,MNTrideset5,Thu May 12 22:07:20 +0000 2016,Greenland,"Professional Basketball Player(Forward)..God forgives and I don't, I got it tatted in my skin,I'm going straight to hell that's if ballin' is a sin ..#beastlife","[0.52401173, 40.81645006]",Catalonia,España,und
730883331336740864,La #pieza #estrella de esta #temporada sin duda la #bomber nos encanta como la luce la… https://t.co/XaKwBB5wTO,1463091140003,3295859357,AndorraBloggers,AndorraBloggers,Thu May 12 22:12:20 +0000 2016,,"Pagina dedicada al mundo Blogger en Andorra.
Moda, Arte, Fotografia, Eventos, Cocina, Literatura..todo tiene aqui su sitio.

Administradora @loveolokiero","[1.5, 42.5]",Andorra la Vieja,Andorra,es
tid,text,ts,uid,username,user_screen_name,created_at,timezone,user_description,coordinates,city,country,lang
731994502685175810,"@CH14_ ya duermete es tarde en Europa, para que quieren los penaltis si los fallan #VaDeNuez",1463356063897,2317452498,Yair Reyes,YairReyesQuiroz,Sun May 15 23:47:43 +0000 2016,Mexico City,Futbolista profesional en Club Esportiu Carroi y Periodista en diversos medios de comunicación,"[1.4931102, 42.4652183]",Sant Julià de Lòria,Andorra,es
731996782759051264,"Aqui con el Mistico, uno de los guerreros de #AndorraShore… https://t.co/D0PQppKlTp",1463356607509,2317452498,Yair Reyes,YairReyesQuiroz,Sun May 15 23:56:47 +0000 2016,Mexico City,Futbolista profesional en Club Esportiu Carroi y Periodista en diversos medios de comunicación,"[1.51306878, 42.50315082]",Andorra la Vella,Andorra,es
